listing_id,listing_name,country,city,listing_type,room_type,currency,guests,bedrooms,cancellation_policy,rating_overall,ttm_revenue,ttm_avg_rate
24706140,Stunning Sunset View Condominium Unit\Netflix,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.75,8578.0,32.7
24719577,Comfortable BGC 2BR w/ soft beds & washer,philippines,taguig,Entire condo,entire_home,PHP,3.0,2.0,Flexible,4.85,16566.0,66.3
24857081,Full service condo unit @ Uptown BGC Taguig 4 rent,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.91,6346.0,62.3
24895273,CONDO FOR RENT FORBESWOOD HEIGHTS BGC,philippines,taguig,Entire condo,entire_home,PHP,4.0,2.0,Firm,5.0,589.0,44.9
24906499,2BR Cozy House BGC | 9Guests | 100MBPS WiFi,philippines,taguig,Entire condo,entire_home,PHP,9.0,2.0,Firm,4.91,27141.0,123.5
24971732,StayHere Florence 1BR Near Venice Mall Mckinley,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Flexible,4.63,12718.0,54.6
25317616,Homey Mckinley Studio Near BGC High Street SM Aura,philippines,taguig,Entire condo,entire_home,PHP,4.0,,Strict,4.81,1020.0,36.2
25369730,Prime Avant BGC Location Yakal 3rd Floor Studio,philippines,taguig,Entire condo,entire_home,PHP,3.0,,Strict,4.8,5855.0,62.6
25506885,5 mins SM Aura Cozy 2BR Free Parking & WIFI @BGC,philippines,taguig,Entire condo,entire_home,PHP,5.0,2.0,Moderate,4.54,10695.0,86.4
25751049,Clean & Rustic 1-BR Apartment | Poolside View,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Flexible,4.91,6811.0,36.2
25926541,Charming Studio W/ Netflix Pool & Gym Mckinley BGC,philippines,taguig,Entire condo,entire_home,PHP,4.0,,Strict,4.96,1022.0,34.8
26063284,Prime Avant BGC Location Aster 10th Floor Studio,philippines,taguig,Entire condo,entire_home,PHP,3.0,,Strict,4.55,6645.0,62.8
26337020,High-end BGC Condo @ 34th Street,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Limited,4.95,5520.0,55.0
26435706,ELEGANT & CONVENIENT @BGC,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.76,9975.0,52.4
26744203,Dainty New 2BR Perfect for Work or Staycation,philippines,taguig,Entire condo,entire_home,PHP,5.0,2.0,Strict,4.52,6063.0,38.0
26745575,Affordable Staycation Mckinley Hill Venice Mall,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Strict,4.88,2220.0,37.0
26745890,Best Staycation W/ Pool & Gym Mckinley Hill Taguig,philippines,taguig,Entire condo,entire_home,PHP,4.0,,Strict,5.0,961.0,34.7
26826419,904 Executive Studio w/ City Views in BGC North,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Firm,4.93,3721.0,44.1
26861632,Liam's Crib BGC (cozy condo next to Grand Hyatt),philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.91,5727.0,45.6
26927347,Serene Family Home Vibe in BGC,philippines,taguig,Entire condo,entire_home,PHP,5.0,2.0,Strict,4.94,13432.0,100.8
27265599,Spacious 3BR Condo | Group Stay | Long-term Stay!,philippines,taguig,Entire condo,entire_home,PHP,7.0,3.0,Moderate,4.66,7205.0,60.6
27291338,1311 Affordable Homey Location 1BR nr BGC w/ View,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.31,3013.0,19.8
27452620,"Aura 6Q @ McKinley Hill, Venice Grand Canal Mall",philippines,taguig,Entire condo,entire_home,PHP,4.0,,Firm,4.64,3105.0,25.5
27586142,"Spacious & Beautiful Studio, BGC",philippines,taguig,Entire condo,entire_home,PHP,2.0,,Firm,4.97,14205.0,53.8
27593630,804 Executive Studio w/ CityViews in BGC North,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Firm,4.71,6403.0,44.1
27626878,1205 Executive Studio w/ City Views in BGC North,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Moderate,4.88,3255.0,42.6
27631567,Grace T2 23 unit w/ Netflix + Unli Wifi,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.68,1799.0,22.3
27684475,Netflix & Chill in McKinley Hill Industrial Studio,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.94,2346.0,30.8
27687820,Cypress Towers Condominium,philippines,taguig,Entire condo,entire_home,PHP,5.0,2.0,Flexible,4.75,3506.0,38.8
27688268,"Cozy 1 BR condo in BGC with Netflix, WiFi, Pool",philippines,taguig,Entire rental unit,entire_home,PHP,2.0,1.0,Moderate,4.88,11006.0,53.0
27700702,"1BR Condo w/ Balcony near BGC,McKinley,and Makati",philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Strict,4.79,208.0,21.6
27891656,Romance of Italy- the Venice Luxury Residences,philippines,taguig,Entire condo,entire_home,PHP,3.0,,Firm,4.69,4024.0,34.0
28000590,Stylish Unit @ Morgan McKinley Venice near BGC,philippines,taguig,Entire condo,entire_home,PHP,3.0,,Flexible,4.91,3643.0,44.4
28037807,1105 Executive Studio w/ City Views in BGC,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Moderate,4.87,2967.0,41.3
28037940,"1BR One Uptown BGC across Uptown Mall, Grand Hyatt",philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.93,17341.0,64.2
28060027,Nice View Venice residences,philippines,taguig,Entire rental unit,entire_home,PHP,3.0,1.0,Firm,4.45,3169.0,44.8
28060410,Venice residences Caruso,philippines,taguig,Entire rental unit,entire_home,PHP,3.0,1.0,Firm,4.65,7288.0,36.8
28060583,Venice residences Caruso,philippines,taguig,Entire rental unit,entire_home,PHP,3.0,1.0,Firm,4.74,4485.0,37.8
28068273,605 Executive Studio w/ City Views in BGC,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Moderate,4.92,732.0,47.3
28198876,"1 Bedrm Bellagio Suite, Sleeps 4, Superb location",philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Strict,4.74,24680.0,95.9
28530055,"New! Cozy 2 Bedroom in BGC. Fast Wi-Fi and 58\ TV""",philippines,taguig,Entire condo,entire_home,PHP,5.0,2.0,Firm,4.87,26740.0,97.7
28793733,Elegant & Modern 2-BR Home | Golf Skyline View,philippines,taguig,Entire condo,entire_home,PHP,8.0,2.0,Firm,4.86,34092.0,132.4
28980552,"Forbeswood Heights, Burgos circle near Highstreet",philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.92,1647.0,43.0
28991598,1 BR condo near BGC&Makati w/ Wifi & Netflix,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Moderate,4.79,4100.0,25.8
29046137,Modern & Spacious Loft w/Relaxing View in BGC(B12),philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.53,7097.0,45.4
29064042,The Urban Nook for family Near BGC & NAIA.,philippines,taguig,Entire condo,entire_home,PHP,5.0,1.0,Flexible,4.94,3038.0,30.9
29068146,Resort Living in the City w/ Fast WiFi & Netflix,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.72,1678.0,28.8
29072181,One Uptown Residence(Fronting Grand Hyatt BGC),philippines,taguig,Entire guesthouse,entire_home,PHP,3.0,1.0,Firm,4.85,5774.0,49.2
29091778,5 mins SM Aura Cozy Studio Free WIFI @BGC,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.51,4864.0,40.8
29125963,Taguig House good for family,philippines,taguig,Entire townhouse,entire_home,PHP,7.0,2.0,Flexible,,5495.0,178.9
29222313,Laurisse's Place 27.33sqm Clean Unit Taguig City,philippines,taguig,Private room in condo,private_room,PHP,4.0,1.0,Moderate,4.81,1132.0,40.8
29278178,"24 sqm Studio Unit, Taguig area. Near BGC & Makati",philippines,taguig,Entire condo,entire_home,PHP,2.0,,Firm,5.0,1466.0,21.9
29284964,Maximum Dwelling Experience in Central BGC,philippines,taguig,Entire condo,entire_home,PHP,7.0,2.0,Moderate,4.82,16457.0,76.9
29292677,Beautiful Views ! Lovely 1 Bed Loft in BGC (B13),philippines,taguig,Entire rental unit,entire_home,PHP,2.0,1.0,Moderate,4.57,704.0,43.5
29428904,Cozy 1BR facing Ammenities in GRACE RES. near BGC,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.83,5706.0,21.1
29519247,Forbeswood BGC unit with Manila Golf Course View,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.45,828.0,42.4
29598074,"ResortStyleLiving 
Fully Furnished
RidgewoodTower3",philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.79,4227.0,27.6
29672754,Bright 1-bedroom condo in BGC,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.8,17268.0,62.8
29672986,Aims Grace Residence,philippines,taguig,Private room in condo,private_room,PHP,4.0,1.0,Firm,5.0,269.0,20.8
29911843,"Bright, Stylish Studio w/ Balcony & WiFi near BGC",philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.88,3812.0,27.1
29930673,Spacious Studio 46sqm | One Maridien BGC | Wifi,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Strict,4.84,6321.0,48.2
30025854,Beautiful Furnished studio condominium,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Flexible,4.89,2710.0,33.0
30101264,Urban 2BR @Avant Bonifacio Global City 100mb,philippines,taguig,Entire condo,entire_home,PHP,8.0,2.0,Limited,4.73,26270.0,121.6
30132097,"One Bedroom Suite in Uptown Residence, BGC",philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.65,725.0,59.4
30264802,"Posh, Modern 2BR Loft, Spectacular View BGC",philippines,taguig,Entire loft,entire_home,PHP,6.0,2.0,Strict,4.79,6017.0,50.0
30384565,The Bellagio III,philippines,taguig,Entire condo,entire_home,PHP,4.0,2.0,Flexible,4.91,8175.0,195.7
30485489,MarPolo Digs @ SHED BGC [Near St. Luke's],philippines,taguig,Entire condo,entire_home,PHP,6.0,2.0,Firm,4.81,4524.0,77.4
30511308,Venice residences Nice View 102sq,philippines,taguig,Entire rental unit,entire_home,PHP,6.0,2.0,Firm,4.27,9536.0,131.6
30605779,Grace Residences Kay's Pad,philippines,taguig,Private room in condo,private_room,PHP,4.0,1.0,Flexible,4.68,1397.0,34.4
30624072,Newly Renovated Studio in BGC,philippines,taguig,Entire condo,entire_home,PHP,3.0,,Moderate,4.87,9206.0,50.7
30712051,Fully Furnished ResortStyleLiving RidgewoodTower3,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.86,5816.0,28.9
30916009,Great View！Comfy 1BR by UpTown Mall  (B16),philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.8,4156.0,42.7
30924060,"Florence Way, McKinley Hill, Taguig City WiFi",philippines,taguig,Entire condo,entire_home,PHP,2.0,,Firm,4.67,311.0,24.0
30940100,Julia's Contemporary Apt | Balcony + Golf View,philippines,taguig,Entire rental unit,entire_home,PHP,6.0,1.0,Firm,4.73,14447.0,65.9
31010085,Venice Grand Canal Condo w/ Balcony @ McKinley BGC,philippines,taguig,Entire condo,entire_home,PHP,5.0,,Strict,4.69,4263.0,38.3
31045355,Venice Luxury Residences + Wi-fiI & Netflix,philippines,taguig,Entire condo,entire_home,PHP,6.0,1.0,Strict,4.59,673.0,39.8
31177184,207. T1 Avida Cityflex. Your cozy 1BR condo in BGC,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.83,1818.0,57.2
31186166,Brand New Executive Space with Wifi/Pool/Netflix,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.82,4333.0,51.6
31254702,CharmingStudio@ McKinleyhill near Venice  Mall/BGC,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Flexible,4.84,4524.0,41.2
31274590,The Cozy Nook,philippines,taguig,Entire condo,entire_home,PHP,3.0,,Flexible,4.91,990.0,30.4
31296375,1BR condo at One Uptown Residence in BGC,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.94,13018.0,56.8
31297909,1BR Condominium at the heart of McKinley Hill,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.95,4837.0,36.6
31499290,"@Smdc Grace Nic’s crib w/ Balcony, Fast Wifi",philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.9,391.0,28.6
31730569,Condo for 6 @ Uptown BGC w/ Wi-Fi+Pool+Parking,philippines,taguig,Entire condo,entire_home,PHP,6.0,1.0,Flexible,4.73,9728.0,80.8
31808086,Entire 1BR Condominium with Perfect Location,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.67,970.0,36.1
31852685,"1BR Uptown BGC Near Hyatt, St Luke's, High Street",philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.94,16746.0,66.1
31916402,"Grace Residences Taguig T4
Levi Mariano Ave Taguig",philippines,taguig,Tower,entire_home,PHP,2.0,1.0,Moderate,4.86,6576.0,24.6
32020745,"1BR Fullyfurnished near StLuke's w/ Netflix, WiFi",philippines,taguig,Entire condo,entire_home,PHP,5.0,1.0,Moderate,4.9,9208.0,61.6
32148591,5-Star BGC Condo for Work and Family,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Limited,4.92,6316.0,55.5
32206611,Megumi: Your Home,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.88,6752.0,28.5
32252892,TriG Place@Grace Residence in Taguig with Netflix,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.85,5058.0,25.7
32293705,"Staycation in McKinley, Steps from Venice Mall",philippines,taguig,Entire rental unit,entire_home,PHP,3.0,,Moderate,5.0,987.0,34.1
32324736,Avant At The Fort - Panoramic  Corner Apartment,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Firm,,1804.0,111.3
32368337,A modern and Homey suite @ Grace Residences Taguig,philippines,taguig,Entire guest suite,entire_home,PHP,5.0,1.0,Firm,4.93,4244.0,25.2
32385789,Cozy Unit with  HIGH-SPEED WIFI,philippines,taguig,Entire condo,entire_home,PHP,3.0,,Firm,4.94,1311.0,33.9
32429258,Condo near UptownMall in BGC-WiFi/Pool/Gym,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.8,583.0,40.6
32437921,Venice Grand Canal - STAY,philippines,taguig,Private room in condo,private_room,PHP,,,Moderate,,635.0,43.1
32538034,Cozy and Comfy 2-Bedroom Condo at The Birchwood,philippines,taguig,Entire condo,entire_home,PHP,3.0,2.0,Firm,4.89,1090.0,36.7
32598959,Uptown BGC 1Br  Fountain View with FREE Parking,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.92,17101.0,55.1
32674203,Cozy place in BGC! @  Infinity Condo 1 queen bed,philippines,taguig,Entire rental unit,entire_home,PHP,2.0,1.0,Moderate,4.63,2944.0,41.4
32682022,2BR Modern BGC Apartment with Golf course View,philippines,taguig,Entire condo,entire_home,PHP,8.0,2.0,Limited,4.61,6319.0,115.2
32726887,The Viceroy@Venice-BGC Taguig w/300+mbpsWIFI+Cable,philippines,taguig,Entire condo,entire_home,PHP,2.0,,Firm,4.67,3104.0,30.8
32749892,Affordable Studio Unit at Grace Relaxing View,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,5.0,265.0,16.9
32849090,Unique getaway at BGC Uptown Central,philippines,taguig,Entire condo,entire_home,PHP,4.0,,Moderate,4.78,637.0,32.8
32883305,Explorer’s Pad★ 1BR Fully Equipped near BGC ★ NAIA,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Strict,4.87,3497.0,21.1
32886393,cozy nice views 2BR condo,philippines,taguig,Entire condo,entire_home,PHP,6.0,2.0,Firm,4.81,11716.0,68.9
32900449,TWO bedroom  the center of Bonifacio global city,philippines,taguig,Entire condo,entire_home,PHP,6.0,2.0,Moderate,4.38,1889.0,58.3
32942429,Viceroy tower 2,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.68,1980.0,27.6
32965517,1BR Trendy Unit w/Uptown Mall Fountain View in BGC,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.82,6356.0,54.4
33032789,Stylish Condo near Airport & BGC,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.63,1014.0,32.0
33106606,101-SQM in BGC | Up to 12 Pax | Pool & Gym Access,philippines,taguig,Entire loft,entire_home,PHP,12.0,2.0,Firm,4.88,35375.0,144.6
33139896,Luxury Hotel Style Unit Avida Tower New Condo BGC,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.83,8574.0,40.5
33141975,Hotel Style Unit Avida Tower  BGC Near Uptown Mall,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.86,2304.0,39.5
33165760,One Uptown Residence 28th flr 1bdrm w/free parking,philippines,taguig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.6,1016.0,45.7
33228373,1BR GRACE near McKinley/BGC+High Speed Net+Netflix,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.9,8527.0,34.7
33248661,Condo in Taguig with Fast Wi-Fi,philippines,taguig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.89,996.0,40.0
33251901,Fully Furnished 1 BR with Balcony Condominium,philippines,taguig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.17,972.0,20.0
1169402,Davao CONDO 2BR Unit Pool Wi-Fi Netflix,philippines,davao,Entire condo,entire_home,PHP,8.0,2.0,Firm,4.59,3349.0,29.2
1644604,Two - 2BR unit in the heart of Davao City,philippines,davao,Entire condo,entire_home,PHP,3.0,2.0,Firm,4.27,722.0,45.4
4315902,2BR One Oasis Condo For Rent beside SM City Davao,philippines,davao,Entire condo,entire_home,PHP,6.0,2.0,Firm,4.71,2988.0,41.2
5137254,913 Camella Northpoint  Davao Nottingham Bldg.,philippines,davao,Entire condo,entire_home,PHP,2.0,,Moderate,4.64,2122.0,17.9
7095759,Denise's Condo in Davao,philippines,davao,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.95,2405.0,45.7
7718613,Spacious 2BR Corner Unit | King Bed | Davao Center,philippines,davao,Entire condo,entire_home,PHP,4.0,2.0,Moderate,4.56,3712.0,47.4
8397398,Cozy 4BR•Unit2 of a 2Floor Duplex•10MinsToAirport•,philippines,davao,Entire residential home,entire_home,PHP,7.0,4.0,Moderate,5.0,1670.0,43.7
8925356,Cozy 4BR•Unit1 of a 2Floor Duplex•10MinsToAirport•,philippines,davao,Entire residential home,entire_home,PHP,7.0,4.0,Moderate,4.95,456.0,44.2
8952234,528 Camella Northpoint Davao,philippines,davao,Entire rental unit,entire_home,PHP,2.0,,Firm,4.67,1929.0,17.3
9678368,Artful Cow - Great value & Oriental themed Studio,philippines,davao,Entire rental unit,entire_home,PHP,2.0,1.0,Flexible,4.69,1239.0,22.4
9683985,Astute Cow ~Stylish escape to a romantic loft,philippines,davao,Entire loft,entire_home,PHP,3.0,1.0,Flexible,4.84,1353.0,25.7
9684078,Ambush Cow - Peaceful Retreat on a stylish loft,philippines,davao,Entire loft,entire_home,PHP,2.0,1.0,Flexible,4.89,1257.0,24.9
11026043,R Place downtown,philippines,davao,Private room in condo,private_room,PHP,,,Moderate,4.92,3765.0,20.3
11382602,Condo with pool 10mins from downtown,philippines,davao,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.47,2280.0,16.5
11558348,"A cozy, relaxing condo at city center",philippines,davao,Entire condo,entire_home,PHP,2.0,2.0,Moderate,4.89,2238.0,22.4
11870931,KT SuperHost w/Netflix @CamellaNorthpoint Davao PH,philippines,davao,Entire condo,entire_home,PHP,2.0,1.0,Strict,4.57,915.0,26.6
12669213,Charming Home (2BR+For Budget Travellers+Big Grps),philippines,davao,Entire home,entire_home,PHP,7.0,2.0,Moderate,4.8,608.0,25.7
13050605,One Oasis Condotel,philippines,davao,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.51,902.0,26.0
13213235,"Affordable,  Modern, Clean Transient Home in Davao",philippines,davao,Entire home,entire_home,PHP,10.0,2.0,Firm,4.87,1493.0,52.2
13673491,Cozy 2BR Condo @ One Oasis,philippines,davao,Entire condo,entire_home,PHP,4.0,2.0,Flexible,4.67,948.0,72.0
14122534,"30m2 1BR at SM Davao w/ fast WiFi, Netflix, Washer",philippines,davao,Entire condo,entire_home,PHP,4.0,1.0,Moderate,4.91,6848.0,21.8
14350283,Davao Hub Bed & Breakfast - Family Standard Room,philippines,davao,Private room in bed and breakfast,private_room,PHP,3.0,1.0,Firm,,330.0,32.8
14491612,ONE Bigroom unit Back of SM Ecoland Mall,philippines,davao,Entire condo,entire_home,PHP,4.0,1.0,Flexible,4.67,381.0,26.6
14505008,2BRCleanHotelStandards/Wi-Fi/Netflix/SmartTV,philippines,davao,Entire rental unit,entire_home,PHP,10.0,2.0,Limited,4.77,5260.0,49.0
14556765,Davao Hub Bed & Breakfast - Comfort Triple Room,philippines,davao,Private room in bed and breakfast,private_room,PHP,,,Firm,,330.0,32.8
15002555,One Oasis Davao Condo For Rent Near SM City Mall,philippines,davao,Entire condo,entire_home,PHP,2.0,1.0,Moderate,5.0,1460.0,28.9
15503799,A Bright&Cozy 2BR Condo in Camella,philippines,davao,Entire condo,entire_home,PHP,4.0,2.0,Flexible,4.7,4693.0,30.9
16888591,"Fully furnished, nice & cheap, FIBR-DSL, Discount!",philippines,davao,Entire rental unit,entire_home,PHP,2.0,1.0,Flexible,4.75,4037.0,19.7
16978246,Cozy Condo Beside SM Mall Eco Mall,philippines,davao,Entire rental unit,entire_home,PHP,2.0,1.0,Flexible,4.76,1881.0,29.4
17367220,SAM'S home,philippines,davao,Entire condo,entire_home,PHP,4.0,2.0,Firm,4.67,363.0,37.8
17377591,Joling's Crib @ One Oasis Condo in Bldg.6,philippines,davao,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.85,2509.0,36.4
17423153,1-BR fully furnished condo unit,philippines,davao,Entire condo,entire_home,PHP,4.0,1.0,Moderate,5.0,355.0,27.7
17509946,2Br 2toilet & Bath Matina Enclaves Relaxing pool,philippines,davao,Entire condo,entire_home,PHP,5.0,2.0,Firm,5.0,2315.0,52.6
17517160,Felisa's Guesthouse in Davao (w/ pool & kitchen),philippines,davao,Entire home,entire_home,PHP,7.0,2.0,Moderate,4.93,8834.0,88.1
17618046,"Comfy Home near SMX Lanang, Davao",philippines,davao,Entire townhouse,entire_home,PHP,16.0,4.0,Strict,4.69,9972.0,94.4
17795949,2 br/fully-furnished condo unit near SM Ecoland,philippines,davao,Entire condo,entire_home,PHP,5.0,2.0,Firm,4.77,1425.0,38.1
18259556,Abreeza Place 26F Corner 1BR Fully-Furnished Condo,philippines,davao,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.58,1099.0,52.2
